date,value,elevation,station_id
2018-07-05,78.0,1478,GHCND:USS0021F22S
2018-07-05,74.0,1645,GHCND:USS0021G17S
2018-07-05,74.0,1609,GHCND:USS0022F18S
2018-07-05,82.0,987,GHCND:USS0022F45S
2018-07-05,70.0,1831,GHCND:USS0022G06S
2018-07-05,74.0,1737,GHCND:USS0022G33S
2018-07-04,77.0,1274,GHCND:USC00351574
2018-07-04,64.0,1976,GHCND:USC00351946
2018-07-04,85.0,481,GHCND:USC00355055
2018-07-04,82.0,756,GHCND:USC00356907
2018-07-04,85.0,998,GHCND:USR0000OBUE
2018-07-04,81.0,1437,GHCND:USR0000OMOU
2018-07-04,79.0,1024,GHCND:USR0000OTOK
2018-07-04,77.0,1478,GHCND:USS0021F22S
2018-07-04,74.0,1645,GHCND:USS0021G17S
2018-07-04,73.0,1609,GHCND:USS0022F18S
2018-07-04,79.0,987,GHCND:USS0022F45S
2018-07-04,69.0,1831,GHCND:USS0022G06S
2018-07-04,70.0,1737,GHCND:USS0022G33S
2018-07-03,78.0,1274,GHCND:USC00351574
2018-07-03,62.0,1976,GHCND:USC00351946
2018-07-03,79.0,481,GHCND:USC00355055
2018-07-03,81.0,998,GHCND:USR0000OBUE
2018-07-03,78.0,1437,GHCND:USR0000OMOU
2018-07-03,74.0,1024,GHCND:USR0000OTOK
2018-07-03,71.0,1478,GHCND:USS0021F22S
2018-07-03,68.0,1645,GHCND:USS0021G17S
2018-07-03,70.0,1609,GHCND:USS0022F18S
2018-07-03,74.0,987,GHCND:USS0022F45S
2018-07-03,65.0,1831,GHCND:USS0022G06S
2018-07-03,67.0,1737,GHCND:USS0022G33S
2018-07-02,79.0,1450,GHCND:USC00351546
2018-07-02,85.0,1274,GHCND:USC00351574
2018-07-02,69.0,1976,GHCND:USC00351946
2018-07-02,91.0,481,GHCND:USC00355055
2018-07-02,84.0,756,GHCND:USC00356907
2018-07-02,76.0,998,GHCND:USR0000OBUE
2018-07-02,73.0,1437,GHCND:USR0000OMOU
2018-07-02,70.0,1024,GHCND:USR0000OTOK
2018-07-02,70.0,1478,GHCND:USS0021F22S
2018-07-02,72.0,1645,GHCND:USS0021G17S
2018-07-02,64.0,1609,GHCND:USS0022F18S
2018-07-02,69.0,987,GHCND:USS0022F45S
2018-07-02,63.0,1831,GHCND:USS0022G06S
2018-07-02,65.0,1737,GHCND:USS0022G33S
2018-07-01,83.0,1450,GHCND:USC00351546
2018-07-01,85.0,1274,GHCND:USC00351574
2018-07-01,71.0,1976,GHCND:USC00351946
2018-07-01,91.0,481,GHCND:USC00355055
2018-07-01,85.0,756,GHCND:USC00356907
2018-07-01,86.0,998,GHCND:USR0000OBUE
2018-07-01,83.0,1437,GHCND:USR0000OMOU
2018-07-01,78.0,1024,GHCND:USR0000OTOK
2018-07-01,78.0,1246,GHCND:USR0000OZIM
2018-07-01,76.0,1478,GHCND:USS0021F22S
2018-07-01,77.0,1645,GHCND:USS0021G17S
2018-07-01,70.0,1609,GHCND:USS0022F18S
2018-07-01,77.0,987,GHCND:USS0022F45S
2018-07-01,70.0,1831,GHCND:USS0022G06S
2018-07-01,71.0,1737,GHCND:USS0022G33S
2017-07-09,91.0,1450,GHCND:USC00351546
2017-07-09,92.0,1274,GHCND:USC00351574
2017-07-09,77.0,1976,GHCND:USC00351946
2017-07-09,98.0,481,GHCND:USC00355055
2017-07-09,96.0,756,GHCND:USC00356907
2017-07-09,88.0,998,GHCND:USR0000OBUE
2017-07-09,87.0,1437,GHCND:USR0000OMOU
2017-07-09,83.0,1024,GHCND:USR0000OTOK
2017-07-09,82.0,1246,GHCND:USR0000OZIM
2017-07-09,85.0,1478,GHCND:USS0021F22S
2017-07-09,81.0,1645,GHCND:USS0021G17S
2017-07-09,76.0,1609,GHCND:USS0022F18S
2017-07-09,82.0,987,GHCND:USS0022F45S
2017-07-09,74.0,1831,GHCND:USS0022G06S
2017-07-09,76.0,1737,GHCND:USS0022G33S
2017-07-08,87.0,1450,GHCND:USC00351546
2017-07-08,90.0,1274,GHCND:USC00351574
2017-07-08,73.0,1976,GHCND:USC00351946
2017-07-08,95.0,481,GHCND:USC00355055
2017-07-08,97.0,756,GHCND:USC00356907
2017-07-08,95.0,998,GHCND:USR0000OBUE
2017-07-08,94.0,1437,GHCND:USR0000OMOU
2017-07-08,90.0,1024,GHCND:USR0000OTOK
2017-07-08,90.0,1246,GHCND:USR0000OZIM
2017-07-08,88.0,1478,GHCND:USS0021F22S
2017-07-08,84.0,1645,GHCND:USS0021G17S
2017-07-08,83.0,1609,GHCND:USS0022F18S
2017-07-08,89.0,987,GHCND:USS0022F45S
2017-07-08,79.0,1831,GHCND:USS0022G06S
2017-07-08,81.0,1737,GHCND:USS0022G33S
2017-07-07,88.0,1450,GHCND:USC00351546
2017-07-07,89.0,1274,GHCND:USC00351574
2017-07-07,76.0,1976,GHCND:USC00351946
2017-07-07,99.0,481,GHCND:USC00355055
2017-07-07,92.0,998,GHCND:USR0000OBUE
2017-07-07,90.0,1437,GHCND:USR0000OMOU
2017-07-07,85.0,1024,GHCND:USR0000OTOK
2017-07-07,87.0,1246,GHCND:USR0000OZIM
2017-07-07,85.0,1478,GHCND:USS0021F22S
2017-07-07,82.0,1645,GHCND:USS0021G17S
2017-07-07,78.0,1609,GHCND:USS0022F18S
2017-07-07,83.0,987,GHCND:USS0022F45S
2017-07-07,75.0,1831,GHCND:USS0022G06S
2017-07-07,80.0,1737,GHCND:USS0022G33S
2017-07-06,86.0,1450,GHCND:USC00351546
2017-07-06,93.0,1274,GHCND:USC00351574
2017-07-06,74.0,1976,GHCND:USC00351946
2017-07-06,96.0,481,GHCND:USC00355055
2017-07-06,96.0,756,GHCND:USC00356907
2017-07-06,98.0,998,GHCND:USR0000OBUE
2017-07-06,91.0,1437,GHCND:USR0000OMOU
2017-07-06,93.0,1024,GHCND:USR0000OTOK
2017-07-06,90.0,1246,GHCND:USR0000OZIM
2017-07-06,87.0,1478,GHCND:USS0021F22S
2017-07-06,83.0,1645,GHCND:USS0021G17S
2017-07-06,80.0,1609,GHCND:USS0022F18S
2017-07-06,91.0,987,GHCND:USS0022F45S
2017-07-06,79.0,1831,GHCND:USS0022G06S
2017-07-06,82.0,1737,GHCND:USS0022G33S
2017-07-05,88.0,1450,GHCND:USC00351546
2017-07-05,88.0,1274,GHCND:USC00351574
2017-07-05,73.0,1976,GHCND:USC00351946
2017-07-05,95.0,481,GHCND:USC00355055
2017-07-05,94.0,756,GHCND:USC00356907
2017-07-05,93.0,998,GHCND:USR0000OBUE
2017-07-05,92.0,1437,GHCND:USR0000OMOU
2017-07-05,90.0,1024,GHCND:USR0000OTOK
2017-07-05,89.0,1246,GHCND:USR0000OZIM
2017-07-05,84.0,1478,GHCND:USS0021F22S
2017-07-05,80.0,1645,GHCND:USS0021G17S
2017-07-05,80.0,1609,GHCND:USS0022F18S
2017-07-05,89.0,987,GHCND:USS0022F45S
2017-07-05,76.0,1831,GHCND:USS0022G06S
2017-07-05,79.0,1737,GHCND:USS0022G33S
2017-07-04,87.0,1450,GHCND:USC00351546
2017-07-04,88.0,1274,GHCND:USC00351574
2017-07-04,72.0,1976,GHCND:USC00351946
2017-07-04,95.0,481,GHCND:USC00355055
2017-07-04,92.0,756,GHCND:USC00356907
2017-07-04,94.0,998,GHCND:USR0000OBUE
2017-07-04,90.0,1437,GHCND:USR0000OMOU
2017-07-04,87.0,1024,GHCND:USR0000OTOK
2017-07-04,89.0,1246,GHCND:USR0000OZIM
2017-07-04,83.0,1478,GHCND:USS0021F22S
2017-07-04,80.0,1645,GHCND:USS0021G17S
2017-07-04,79.0,1609,GHCND:USS0022F18S
2017-07-04,85.0,987,GHCND:USS0022F45S
2017-07-04,76.0,1831,GHCND:USS0022G06S
2017-07-04,76.0,1737,GHCND:USS0022G33S
2017-07-03,88.0,1450,GHCND:USC00351546
2017-07-03,88.0,1274,GHCND:USC00351574
2017-07-03,72.0,1976,GHCND:USC00351946
2017-07-03,91.0,481,GHCND:USC00355055
2017-07-03,90.0,756,GHCND:USC00356907
2017-07-03,91.0,998,GHCND:USR0000OBUE
2017-07-03,88.0,1437,GHCND:USR0000OMOU
2017-07-03,86.0,1024,GHCND:USR0000OTOK
2017-07-03,86.0,1246,GHCND:USR0000OZIM
2017-07-03,85.0,1478,GHCND:USS0021F22S
2017-07-03,80.0,1645,GHCND:USS0021G17S
2017-07-03,79.0,1609,GHCND:USS0022F18S
2017-07-03,85.0,987,GHCND:USS0022F45S
2017-07-03,75.0,1831,GHCND:USS0022G06S
2017-07-03,78.0,1737,GHCND:USS0022G33S
2017-07-02,83.0,1450,GHCND:USC00351546
2017-07-02,84.0,1274,GHCND:USC00351574
2017-07-02,66.0,1976,GHCND:USC00351946
2017-07-02,87.0,481,GHCND:USC00355055
2017-07-02,87.0,756,GHCND:USC00356907
2017-07-02,87.0,998,GHCND:USR0000OBUE
2017-07-02,88.0,1437,GHCND:USR0000OMOU
2017-07-02,84.0,1024,GHCND:USR0000OTOK
2017-07-02,83.0,1246,GHCND:USR0000OZIM
2017-07-02,86.0,1478,GHCND:USS0021F22S
2017-07-02,81.0,1645,GHCND:USS0021G17S
2017-07-02,78.0,1609,GHCND:USS0022F18S
2017-07-02,82.0,987,GHCND:USS0022F45S
2017-07-02,76.0,1831,GHCND:USS0022G06S
2017-07-02,77.0,1737,GHCND:USS0022G33S
2017-07-01,86.0,1450,GHCND:USC00351546
2017-07-01,96.0,1274,GHCND:USC00351574
2017-07-01,70.0,1976,GHCND:USC00351946
2017-07-01,91.0,481,GHCND:USC00355055
2017-07-01,88.0,756,GHCND:USC00356907
2017-07-01,81.0,998,GHCND:USR0000OBUE
2017-07-01,82.0,1437,GHCND:USR0000OMOU
2017-07-01,78.0,1024,GHCND:USR0000OTOK
2017-07-01,79.0,1246,GHCND:USR0000OZIM
2017-07-01,81.0,1478,GHCND:USS0021F22S
2017-07-01,78.0,1645,GHCND:USS0021G17S
2017-07-01,72.0,1609,GHCND:USS0022F18S
2017-07-01,77.0,987,GHCND:USS0022F45S
2017-07-01,70.0,1831,GHCND:USS0022G06S
2017-07-01,72.0,1737,GHCND:USS0022G33S
2016-07-09,72.0,1450,GHCND:USC00351546
2016-07-09,68.0,1274,GHCND:USC00351574
2016-07-09,49.0,1976,GHCND:USC00351946
2016-07-09,65.0,481,GHCND:USC00355055
2016-07-09,72.0,756,GHCND:USC00356907
2016-07-09,66.0,1381,GHCND:USR0000CKLA
2016-07-09,67.0,998,GHCND:USR0000OBUE
2016-07-09,67.0,1437,GHCND:USR0000OMOU
2016-07-09,64.0,1024,GHCND:USR0000OTOK
2016-07-09,64.0,1246,GHCND:USR0000OZIM
2016-07-09,64.0,1478,GHCND:USS0021F22S
2016-07-09,60.0,1645,GHCND:USS0021G17S
2016-07-09,56.0,1609,GHCND:USS0022F18S
2016-07-09,63.0,987,GHCND:USS0022F45S
2016-07-09,53.0,1831,GHCND:USS0022G06S
2016-07-09,55.0,1737,GHCND:USS0022G33S
2016-07-08,72.0,1450,GHCND:USC00351546
2016-07-08,80.0,1274,GHCND:USC00351574
2016-07-08,64.0,1976,GHCND:USC00351946
2016-07-08,88.0,481,GHCND:USC00355055
2016-07-08,85.0,756,GHCND:USC00356907
2016-07-08,63.0,1381,GHCND:USR0000CKLA
2016-07-08,61.0,998,GHCND:USR0000OBUE
2016-07-08,56.0,1437,GHCND:USR0000OMOU
2016-07-08,63.0,1024,GHCND:USR0000OTOK
2016-07-08,56.0,1246,GHCND:USR0000OZIM
2016-07-08,63.0,1478,GHCND:USS0021F22S
2016-07-08,54.0,1645,GHCND:USS0021G17S
2016-07-08,55.0,1609,GHCND:USS0022F18S
2016-07-08,61.0,987,GHCND:USS0022F45S
2016-07-08,53.0,1831,GHCND:USS0022G06S
2016-07-08,53.0,1737,GHCND:USS0022G33S
2016-07-07,76.0,1450,GHCND:USC00351546
2016-07-07,80.0,1274,GHCND:USC00351574
2016-07-07,62.0,1976,GHCND:USC00351946
2016-07-07,87.0,481,GHCND:USC00355055
2016-07-07,77.0,1381,GHCND:USR0000CKLA
2016-07-07,84.0,998,GHCND:USR0000OBUE
2016-07-07,81.0,1437,GHCND:USR0000OMOU
2016-07-07,80.0,1024,GHCND:USR0000OTOK
2016-07-07,78.0,1246,GHCND:USR0000OZIM
2016-07-07,75.0,1478,GHCND:USS0021F22S
2016-07-07,71.0,1645,GHCND:USS0021G17S
2016-07-07,69.0,1609,GHCND:USS0022F18S
2016-07-07,79.0,987,GHCND:USS0022F45S
2016-07-07,67.0,1831,GHCND:USS0022G06S
2016-07-07,68.0,1737,GHCND:USS0022G33S
2016-07-06,72.0,1450,GHCND:USC00351546
2016-07-06,80.0,1274,GHCND:USC00351574
2016-07-06,63.0,1976,GHCND:USC00351946
2016-07-06,85.0,481,GHCND:USC00355055
2016-07-06,83.0,756,GHCND:USC00356907
2016-07-06,77.0,1381,GHCND:USR0000CKLA
2016-07-06,83.0,998,GHCND:USR0000OBUE
2016-07-06,81.0,1437,GHCND:USR0000OMOU
2016-07-06,78.0,1024,GHCND:USR0000OTOK
2016-07-06,76.0,1246,GHCND:USR0000OZIM
2016-07-06,73.0,1478,GHCND:USS0021F22S
2016-07-06,71.0,1645,GHCND:USS0021G17S
2016-07-06,69.0,1609,GHCND:USS0022F18S
2016-07-06,76.0,987,GHCND:USS0022F45S
2016-07-06,64.0,1831,GHCND:USS0022G06S
2016-07-06,67.0,1737,GHCND:USS0022G33S
2016-07-05,66.0,1737,GHCND:USS0022G33S
2016-07-05,70.0,1450,GHCND:USC00351546
2016-07-05,80.0,1274,GHCND:USC00351574
2016-07-05,64.0,1976,GHCND:USC00351946
2016-07-05,86.0,481,GHCND:USC00355055
2016-07-05,82.0,756,GHCND:USC00356907
2016-07-05,78.0,1381,GHCND:USR0000CKLA
2016-07-05,82.0,998,GHCND:USR0000OBUE
2016-07-05,80.0,1437,GHCND:USR0000OMOU
2016-07-05,78.0,1024,GHCND:USR0000OTOK
2016-07-05,74.0,1246,GHCND:USR0000OZIM
2016-07-05,72.0,1478,GHCND:USS0021F22S
2016-07-05,72.0,1645,GHCND:USS0021G17S
2016-07-05,67.0,1609,GHCND:USS0022F18S
2016-07-05,74.0,987,GHCND:USS0022F45S
2016-07-05,65.0,1831,GHCND:USS0022G06S
2016-07-04,75.0,1450,GHCND:USC00351546
2016-07-04,85.0,1274,GHCND:USC00351574
2016-07-04,68.0,1976,GHCND:USC00351946
2016-07-04,92.0,481,GHCND:USC00355055
2016-07-04,86.0,756,GHCND:USC00356907
2016-07-04,78.0,1381,GHCND:USR0000CKLA
2016-07-04,82.0,998,GHCND:USR0000OBUE
2016-07-04,80.0,1437,GHCND:USR0000OMOU
2016-07-04,77.0,1024,GHCND:USR0000OTOK
2016-07-04,76.0,1246,GHCND:USR0000OZIM
2016-07-04,74.0,1478,GHCND:USS0021F22S
2016-07-04,72.0,1645,GHCND:USS0021G17S
2016-07-04,68.0,1609,GHCND:USS0022F18S
2016-07-04,74.0,987,GHCND:USS0022F45S
2016-07-04,67.0,1831,GHCND:USS0022G06S
2016-07-04,68.0,1737,GHCND:USS0022G33S
2016-07-03,78.0,1450,GHCND:USC00351546
2016-07-03,89.0,1274,GHCND:USC00351574
2016-07-03,73.0,1976,GHCND:USC00351946
2016-07-03,94.0,481,GHCND:USC00355055
2016-07-03,89.0,756,GHCND:USC00356907
2016-07-03,84.0,1381,GHCND:USR0000CKLA
2016-07-03,85.0,998,GHCND:USR0000OBUE
2016-07-03,85.0,1437,GHCND:USR0000OMOU
2016-07-03,82.0,1024,GHCND:USR0000OTOK
2016-07-03,81.0,1246,GHCND:USR0000OZIM
2016-07-03,79.0,1478,GHCND:USS0021F22S
2016-07-03,77.0,1645,GHCND:USS0021G17S
2016-07-03,72.0,1609,GHCND:USS0022F18S
2016-07-03,79.0,987,GHCND:USS0022F45S
2016-07-03,71.0,1831,GHCND:USS0022G06S
2016-07-03,73.0,1737,GHCND:USS0022G33S
2016-07-02,80.0,1450,GHCND:USC00351546
2016-07-02,91.0,1274,GHCND:USC00351574
2016-07-02,74.0,1976,GHCND:USC00351946
2016-07-02,91.0,481,GHCND:USC00355055
2016-07-02,88.0,756,GHCND:USC00356907
2016-07-02,85.0,1381,GHCND:USR0000CKLA
2016-07-02,88.0,998,GHCND:USR0000OBUE
2016-07-02,88.0,1437,GHCND:USR0000OMOU
2016-07-02,84.0,1024,GHCND:USR0000OTOK
2016-07-02,82.0,1246,GHCND:USR0000OZIM
2016-07-02,83.0,1478,GHCND:USS0021F22S
2016-07-02,80.0,1645,GHCND:USS0021G17S
2016-07-02,77.0,1609,GHCND:USS0022F18S
2016-07-02,82.0,987,GHCND:USS0022F45S
2016-07-02,74.0,1831,GHCND:USS0022G06S
2016-07-02,76.0,1737,GHCND:USS0022G33S
2016-07-01,79.0,1450,GHCND:USC00351546
2016-07-01,89.0,1274,GHCND:USC00351574
2016-07-01,71.0,1976,GHCND:USC00351946
2016-07-01,91.0,481,GHCND:USC00355055
2016-07-01,87.0,756,GHCND:USC00356907
2016-07-01,89.0,1381,GHCND:USR0000CKLA
2016-07-01,87.0,998,GHCND:USR0000OBUE
2016-07-01,88.0,1437,GHCND:USR0000OMOU
2016-07-01,84.0,1024,GHCND:USR0000OTOK
2016-07-01,83.0,1246,GHCND:USR0000OZIM
2016-07-01,84.0,1478,GHCND:USS0021F22S
2016-07-01,82.0,1645,GHCND:USS0021G17S
2016-07-01,77.0,1609,GHCND:USS0022F18S
2016-07-01,82.0,987,GHCND:USS0022F45S
2016-07-01,75.0,1831,GHCND:USS0022G06S
2016-07-01,78.0,1737,GHCND:USS0022G33S
2015-07-09,73.0,1450,GHCND:USC00351546
2015-07-09,78.0,1274,GHCND:USC00351574
2015-07-09,66.0,1976,GHCND:USC00351946
2015-07-09,79.0,481,GHCND:USC00355055
2015-07-09,86.0,756,GHCND:USC00356907
2015-07-09,79.0,1381,GHCND:USR0000CKLA
2015-07-09,80.0,998,GHCND:USR0000OBUE
2015-07-09,77.0,1437,GHCND:USR0000OMOU
2015-07-09,77.0,1024,GHCND:USR0000OTOK
2015-07-09,78.0,1246,GHCND:USR0000OZIM
2015-07-09,73.0,1478,GHCND:USS0021F22S
2015-07-09,74.0,1645,GHCND:USS0021G17S
2015-07-09,72.0,1609,GHCND:USS0022F18S
2015-07-09,76.0,987,GHCND:USS0022F45S
2015-07-09,69.0,1831,GHCND:USS0022G06S
2015-07-09,71.0,1737,GHCND:USS0022G33S
2015-07-08,86.0,1450,GHCND:USC00351546
2015-07-08,89.0,1274,GHCND:USC00351574
2015-07-08,71.0,1976,GHCND:USC00351946
2015-07-08,99.0,481,GHCND:USC00355055
2015-07-08,75.0,756,GHCND:USC00356907
2015-07-08,75.0,1381,GHCND:USR0000CKLA
2015-07-08,92.0,998,GHCND:USR0000OBUE
2015-07-08,80.0,1437,GHCND:USR0000OMOU
2015-07-08,86.0,1024,GHCND:USR0000OTOK
2015-07-08,75.0,1246,GHCND:USR0000OZIM
2015-07-08,73.0,1478,GHCND:USS0021F22S
2015-07-08,71.0,1645,GHCND:USS0021G17S
2015-07-08,71.0,1609,GHCND:USS0022F18S
2015-07-08,85.0,987,GHCND:USS0022F45S
2015-07-08,68.0,1831,GHCND:USS0022G06S
2015-07-08,69.0,1737,GHCND:USS0022G33S
2015-07-07,88.0,1450,GHCND:USC00351546
2015-07-07,89.0,1274,GHCND:USC00351574
2015-07-07,76.0,1976,GHCND:USC00351946
2015-07-07,101.0,481,GHCND:USC00355055
2015-07-07,84.0,1381,GHCND:USR0000CKLA
2015-07-07,94.0,998,GHCND:USR0000OBUE
2015-07-07,90.0,1437,GHCND:USR0000OMOU
2015-07-07,85.0,1024,GHCND:USR0000OTOK
2015-07-07,88.0,1246,GHCND:USR0000OZIM
2015-07-07,82.0,1478,GHCND:USS0021F22S
2015-07-07,82.0,1645,GHCND:USS0021G17S
2015-07-07,78.0,1609,GHCND:USS0022F18S
2015-07-07,85.0,987,GHCND:USS0022F45S
2015-07-07,74.0,1831,GHCND:USS0022G06S
2015-07-07,80.0,1737,GHCND:USS0022G33S
2015-07-06,82.0,1450,GHCND:USC00351546
2015-07-06,87.0,1274,GHCND:USC00351574
2015-07-06,72.0,1976,GHCND:USC00351946
2015-07-06,107.0,481,GHCND:USC00355055
2015-07-06,89.0,1381,GHCND:USR0000CKLA
2015-07-06,98.0,998,GHCND:USR0000OBUE
2015-07-06,92.0,1437,GHCND:USR0000OMOU
2015-07-06,89.0,1024,GHCND:USR0000OTOK
2015-07-06,90.0,1246,GHCND:USR0000OZIM
2015-07-06,86.0,1478,GHCND:USS0021F22S
2015-07-06,81.0,1645,GHCND:USS0021G17S
2015-07-06,80.0,1609,GHCND:USS0022F18S
2015-07-06,88.0,987,GHCND:USS0022F45S
2015-07-06,76.0,1831,GHCND:USS0022G06S
2015-07-06,79.0,1737,GHCND:USS0022G33S
2015-07-05,90.0,1450,GHCND:USC00351546
2015-07-05,93.0,1274,GHCND:USC00351574
2015-07-05,79.0,1976,GHCND:USC00351946
2015-07-05,107.0,481,GHCND:USC00355055
2015-07-05,99.0,756,GHCND:USC00356907
2015-07-05,83.0,1381,GHCND:USR0000CKLA
2015-07-05,95.0,998,GHCND:USR0000OBUE
2015-07-05,85.0,1437,GHCND:USR0000OMOU
2015-07-05,91.0,1024,GHCND:USR0000OTOK
2015-07-05,87.0,1246,GHCND:USR0000OZIM
2015-07-05,81.0,1478,GHCND:USS0021F22S
2015-07-05,77.0,1645,GHCND:USS0021G17S
2015-07-05,75.0,1609,GHCND:USS0022F18S
2015-07-05,88.0,987,GHCND:USS0022F45S
2015-07-05,73.0,1831,GHCND:USS0022G06S
2015-07-05,76.0,1737,GHCND:USS0022G33S
2015-07-04,95.0,1450,GHCND:USC00351546
2015-07-04,91.0,1274,GHCND:USC00351574
2015-07-04,80.0,1976,GHCND:USC00351946
2015-07-04,107.0,481,GHCND:USC00355055
2015-07-04,97.0,756,GHCND:USC00356907
2015-07-04,92.0,1381,GHCND:USR0000CKLA
2015-07-04,98.0,998,GHCND:USR0000OBUE
2015-07-04,93.0,1437,GHCND:USR0000OMOU
2015-07-04,91.0,1024,GHCND:USR0000OTOK
2015-07-04,91.0,1246,GHCND:USR0000OZIM
2015-07-04,86.0,1478,GHCND:USS0021F22S
2015-07-04,86.0,1645,GHCND:USS0021G17S
2015-07-04,82.0,1609,GHCND:USS0022F18S
2015-07-04,89.0,987,GHCND:USS0022F45S
2015-07-04,80.0,1831,GHCND:USS0022G06S
2015-07-04,82.0,1737,GHCND:USS0022G33S
2015-07-03,96.0,1450,GHCND:USC00351546
2015-07-03,96.0,1274,GHCND:USC00351574
2015-07-03,83.0,1976,GHCND:USC00351946
2015-07-03,107.0,481,GHCND:USC00355055
2015-07-03,102.0,756,GHCND:USC00356907
2015-07-03,93.0,1381,GHCND:USR0000CKLA
2015-07-03,98.0,998,GHCND:USR0000OBUE
2015-07-03,96.0,1437,GHCND:USR0000OMOU
2015-07-03,92.0,1024,GHCND:USR0000OTOK
2015-07-03,90.0,1246,GHCND:USR0000OZIM
2015-07-03,91.0,1478,GHCND:USS0021F22S
2015-07-03,86.0,1645,GHCND:USS0021G17S
2015-07-03,84.0,1609,GHCND:USS0022F18S
2015-07-03,90.0,987,GHCND:USS0022F45S
2015-07-03,80.0,1831,GHCND:USS0022G06S
2015-07-03,83.0,1737,GHCND:USS0022G33S
2015-07-02,96.0,1450,GHCND:USC00351546
2015-07-02,97.0,1274,GHCND:USC00351574
2015-07-02,84.0,1976,GHCND:USC00351946
2015-07-02,108.0,481,GHCND:USC00355055
2015-07-02,101.0,756,GHCND:USC00356907
2015-07-02,97.0,1381,GHCND:USR0000CKLA
2015-07-02,101.0,998,GHCND:USR0000OBUE
2015-07-02,100.0,1437,GHCND:USR0000OMOU
2015-07-02,96.0,1024,GHCND:USR0000OTOK
2015-07-02,96.0,1246,GHCND:USR0000OZIM
2015-07-02,93.0,1478,GHCND:USS0021F22S
2015-07-02,90.0,1645,GHCND:USS0021G17S
2015-07-02,86.0,1609,GHCND:USS0022F18S
2015-07-02,93.0,987,GHCND:USS0022F45S
2015-07-02,84.0,1831,GHCND:USS0022G06S
2015-07-02,86.0,1737,GHCND:USS0022G33S
2015-07-01,90.0,1450,GHCND:USC00351546
2015-07-01,93.0,1274,GHCND:USC00351574
