date,value,elevation,station_id
2011-07-01,0.0,756,GHCND:USC00356907
2010-07-09,0.0,633,GHCND:US1ORJC0016
2010-07-09,0.0,1450,GHCND:USC00351546
2010-07-09,0.0,1274,GHCND:USC00351574
2010-07-09,0.0,1976,GHCND:USC00351946
2010-07-09,0.0,481,GHCND:USC00355055
2010-07-09,0.0,756,GHCND:USC00356907
2010-07-08,0.0,633,GHCND:US1ORJC0016
2010-07-08,0.0,1450,GHCND:USC00351546
2010-07-08,0.0,1274,GHCND:USC00351574
2010-07-08,0.0,1976,GHCND:USC00351946
2010-07-08,0.0,481,GHCND:USC00355055
2010-07-08,0.0,756,GHCND:USC00356907
2010-07-07,0.0,1450,GHCND:USC00351546
2010-07-07,0.0,1274,GHCND:USC00351574
2010-07-07,0.0,1976,GHCND:USC00351946
2010-07-07,0.0,481,GHCND:USC00355055
2010-07-07,0.0,756,GHCND:USC00356907
2010-07-06,0.0,1450,GHCND:USC00351546
2010-07-06,0.0,1274,GHCND:USC00351574
2010-07-06,0.0,1976,GHCND:USC00351946
2010-07-06,0.0,481,GHCND:USC00355055
2010-07-06,0.0,756,GHCND:USC00356907
2010-07-05,0.0,1450,GHCND:USC00351546
2010-07-05,0.0,1274,GHCND:USC00351574
2010-07-05,0.0,1976,GHCND:USC00351946
2010-07-05,0.0,481,GHCND:USC00355055
2010-07-05,0.0,756,GHCND:USC00356907
2010-07-04,0.0,1450,GHCND:USC00351546
2010-07-04,0.0,1274,GHCND:USC00351574
2010-07-04,0.0,1976,GHCND:USC00351946
2010-07-04,0.0,481,GHCND:USC00355055
2010-07-04,0.0,756,GHCND:USC00356907
2010-07-03,0.0,1450,GHCND:USC00351546
2010-07-03,0.0,1274,GHCND:USC00351574
2010-07-03,0.0,1976,GHCND:USC00351946
2010-07-03,0.0,481,GHCND:USC00355055
2010-07-03,0.0,756,GHCND:USC00356907
2010-07-02,0.0,1450,GHCND:USC00351546
2010-07-02,0.0,1274,GHCND:USC00351574
2010-07-02,0.0,1976,GHCND:USC00351946
2010-07-02,0.0,481,GHCND:USC00355055
2010-07-02,0.0,756,GHCND:USC00356907
2010-07-01,0.0,633,GHCND:US1ORJC0016
2010-07-01,0.0,1450,GHCND:USC00351546
2010-07-01,0.0,1274,GHCND:USC00351574
2010-07-01,0.0,1976,GHCND:USC00351946
2010-07-01,0.0,481,GHCND:USC00355055
2010-07-01,0.0,756,GHCND:USC00356907
2009-07-09,0.0,633,GHCND:US1ORJC0016
2009-07-09,0.0,697,GHCND:US1ORJC0022
2009-07-09,0.0,1450,GHCND:USC00351546
2009-07-09,0.0,1274,GHCND:USC00351574
2009-07-09,0.0,1976,GHCND:USC00351946
2009-07-09,0.0,481,GHCND:USC00355055
2009-07-09,0.0,756,GHCND:USC00356907
2009-07-08,0.0,633,GHCND:US1ORJC0016
2009-07-08,0.0,697,GHCND:US1ORJC0022
2009-07-08,0.0,1450,GHCND:USC00351546
2009-07-08,0.0,1274,GHCND:USC00351574
2009-07-08,0.0,1976,GHCND:USC00351946
2009-07-08,0.0,481,GHCND:USC00355055
2009-07-08,0.0,756,GHCND:USC00356907
2009-07-07,0.0,633,GHCND:US1ORJC0016
2009-07-07,0.0,697,GHCND:US1ORJC0022
2009-07-07,0.0,1450,GHCND:USC00351546
2009-07-07,0.0,1274,GHCND:USC00351574
2009-07-07,0.0,1976,GHCND:USC00351946
2009-07-07,0.0,481,GHCND:USC00355055
2009-07-07,0.0,756,GHCND:USC00356907
2009-07-06,0.0,633,GHCND:US1ORJC0016
2009-07-06,0.0,697,GHCND:US1ORJC0022
2009-07-06,0.0,1450,GHCND:USC00351546
2009-07-06,0.0,1274,GHCND:USC00351574
2009-07-06,0.0,1976,GHCND:USC00351946
2009-07-06,0.0,481,GHCND:USC00355055
2009-07-06,0.0,756,GHCND:USC00356907
2009-07-05,0.0,633,GHCND:US1ORJC0016
2009-07-05,0.0,697,GHCND:US1ORJC0022
2009-07-05,0.0,1450,GHCND:USC00351546
2009-07-05,0.0,1274,GHCND:USC00351574
2009-07-05,0.0,1976,GHCND:USC00351946
2009-07-05,0.0,481,GHCND:USC00355055
2009-07-05,0.0,756,GHCND:USC00356907
2009-07-04,0.0,633,GHCND:US1ORJC0016
2009-07-04,0.0,697,GHCND:US1ORJC0022
2009-07-04,0.0,1450,GHCND:USC00351546
2009-07-04,0.0,1274,GHCND:USC00351574
2009-07-04,0.0,1976,GHCND:USC00351946
2009-07-04,0.0,481,GHCND:USC00355055
2009-07-04,0.0,756,GHCND:USC00356907
2009-07-03,0.0,633,GHCND:US1ORJC0016
2009-07-03,0.0,697,GHCND:US1ORJC0022
2009-07-03,0.0,1450,GHCND:USC00351546
2009-07-03,0.0,1274,GHCND:USC00351574
2009-07-03,0.0,1976,GHCND:USC00351946
2009-07-03,0.0,481,GHCND:USC00355055
2009-07-03,0.0,756,GHCND:USC00356907
2009-07-02,0.0,697,GHCND:US1ORJC0022
2009-07-02,0.0,1450,GHCND:USC00351546
2009-07-02,0.0,1274,GHCND:USC00351574
2009-07-02,0.0,1976,GHCND:USC00351946
2009-07-02,0.0,481,GHCND:USC00355055
2009-07-02,0.0,756,GHCND:USC00356907
2009-07-01,0.0,697,GHCND:US1ORJC0022
2009-07-01,0.0,1450,GHCND:USC00351546
2009-07-01,0.0,1274,GHCND:USC00351574
2009-07-01,0.0,1976,GHCND:USC00351946
2009-07-01,0.0,481,GHCND:USC00355055
2009-07-01,0.0,756,GHCND:USC00356907
